,pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_bmassprov,pl_radj,pl_dens,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,gaia_dist,st_optmag,st_optband,gaia_gmag,st_teff,st_mass,st_rad,rowupdate,pl_facility
1233,K2-285,e,K2-285 e,Transit,0,4,14.76289,38.79392312,0.0,89.79899999999999,3.2131281e-05,Mass,0.174,,0,0,1,0,23h17m32.23s,349.384277,+01d18m01.0s,1.30029,155.65,155.65,12.03,V (Johnson),11.804,4975.0,0.83,0.79,2018-12-13,K2
1235,K2-287,b,K2-287 b,Transit,0,1,14.893291,25.9328592,0.478,88.13,0.0003006045,Mass,0.847,,0,0,1,0,15h32m17.84s,233.074341,-22d21m29.7s,-22.358261,159.05,159.05,11.41,V (Johnson),11.067,5695.0,1.06,1.07,2019-01-10,K2
1238,K2-29,b,K2-29 b,Transit,0,1,3.2588321,9.06789944,0.066,86.656,0.000696639,Mass,1.19,0.53,0,0,1,0,04h10m40.96s,62.670646999999995,+24d24m07.4s,24.402042,179.39,179.39,12.526,V (Johnson),12.200999999999999,5358.0,0.94,0.86,2016-03-24,K2
1239,K2-290,b,K2-290 b,Transit,0,2,9.21165,19.847453599999998,0.0,88.14,3.273249e-05,Mass,0.273,4.1,0,0,1,1,15h39m25.87s,234.857773,-20d11m55.7s,-20.198818,274.99,274.99,11.114,V (Johnson),10.82,6302.0,1.19,1.51,2019-01-24,K2
1240,K2-290,c,K2-290 c,Transit,0,2,48.36685,65.58476,0.0,89.37,0.0007386282,Mass,1.006,1.01,0,0,1,0,15h39m25.87s,234.857773,-20d11m55.7s,-20.198818,274.99,274.99,11.114,V (Johnson),10.82,6302.0,1.19,1.51,2019-01-24,K2
1241,K2-291,b,K2-291 b,Transit,0,1,2.225177,7.01219352,0.0,85.26,1.9486805999999998e-05,Mass,0.142,8.84,0,0,1,0,05h05m46.99s,76.44579300000001,+21d32m55.1s,21.54863,90.29,90.29,10.014,V (Johnson),9.866,5520.0,0.93,0.9,2019-01-24,K2
1242,K2-292,b,K2-292 b,Transit,0,1,16.9841,27.95416,0.04,88.4,7.356698699999999e-05,Mass,0.235,7.4,0,0,1,0,13h41m30.30s,205.376266,-09d56m45.9s,-9.946078,114.29,114.66,9.917,V (Johnson),9.756,5725.0,1.0,1.09,2019-02-07,K2
1245,K2-295,b,K2-295 b,Transit,0,1,4.024867,9.697943200000001,0.0,89.3,0.00031969050000000003,Mass,0.897,0.612,0,0,1,0,01h18m26.38s,19.6099,+06d49m00.7s,6.816871000000001,225.7,234.36,13.946,V (Johnson),13.517999999999999,4444.0,0.74,0.7,2019-05-23,K2
1249,K2-30,b,K2-30 b,Transit,0,1,4.098503,10.405398479999999,0.0,86.92,0.0005525397,Mass,1.0390000000000001,0.64,0,0,1,0,03h29m22.07s,52.341961,+22d17m57.9s,22.299404,336.26,336.26,13.53,V (Johnson),13.206,5425.0,0.9,0.84,2016-04-14,K2
1251,K2-31,b,K2-31 b,Transit,0,1,1.25785,4.730704,0.0,79.9,0.0016929282,Mass,1.06,,0,0,1,1,16h21m45.78s,245.44075,-23d32m52.3s,-23.547864999999998,110.87,110.87,10.775,V (Johnson),10.537,5280.0,0.91,0.78,2016-12-01,K2
1260,K2-36,b,K2-36 b,Transit,0,2,1.422614,4.7952136,0.0,84.45,1.1709261e-05,Mass,0.128,7.2,0,0,1,1,11h17m47.78s,169.449066,+03d51m59.0s,3.866393,110.09,110.09,11.8,V (Johnson),11.527000000000001,4916.0,0.79,0.72,2019-08-15,K2
1261,K2-36,c,K2-36 c,Transit,0,2,5.340888,11.611728000000001,0.0,86.917,2.3418522e-05,Mass,0.285,1.3,0,0,1,1,11h17m47.78s,169.449066,+03d51m59.0s,3.866393,110.09,110.09,11.8,V (Johnson),11.527000000000001,4916.0,0.79,0.72,2019-08-15,K2
1266,K2-38,c,K2-38 c,Transit,0,2,10.56103,20.729084800000003,,88.61,2.9726445000000004e-05,Mass,0.21600000000000003,3.6,0,0,1,0,16h00m08.06s,240.03358500000002,-23d11m21.4s,-23.189287,193.71,193.71,11.39,V (Johnson),11.184000000000001,5757.0,2.24,1.38,2016-07-07,K2
1292,K2-60,b,K2-60 b,Transit,0,1,3.00265,9.67644,0.0,88.49,0.0004065318,Mass,0.6829999999999999,1.7,0,0,1,1,22h34m25.48s,338.606171,-13d43m54.1s,-13.731701999999999,498.7,498.7,12.789000000000001,V (Johnson),12.610999999999999,5500.0,0.97,1.12,2017-02-02,K2
1300,K2-66,b,K2-66 b,Transit,0,1,5.06963,12.86536456,0.0,86.6,6.395718600000001e-05,Mass,0.222,7.8,0,0,1,1,22h06m06.41s,331.526703,-10d42m41.6s,-10.711549,520.43,520.43,11.71,V (Johnson),11.995999999999999,5887.0,1.11,1.67,2019-07-25,K2
1339,KELT-1,b,KELT-1 b,Transit,0,1,1.217514,5.30268912,0.0099,87.8,0.025985589000000003,Mass,1.11,24.7,0,0,0,0,00h01m26.91s,0.362142,+39d23m01.7s,39.383808,262.0,270.49,10.700999999999999,V (Johnson),10.59,6518.0,1.32,1.46,2014-05-14,KELT
1340,KELT-10,b,KELT-10 b,Transit,0,1,4.1662739,11.28918,,88.61,0.0006479697000000001,Mass,1.399,0.308,0,0,0,0,18h58m11.61s,284.548373,-47d00m11.7s,-47.003242,183.0,189.39,10.854000000000001,V (Johnson),10.700999999999999,5948.0,1.11,1.21,2016-04-28,KELT-South
1342,KELT-12,b,KELT-12 b,Transit,0,1,5.031623,14.42434656,0.0,84.47,0.000906585,Mass,1.78,0.209,0,0,0,1,17h50m33.72s,267.64050299999997,+36d34m12.8s,36.570232,360.0,371.96,10.59,V (Johnson),10.484000000000002,6279.0,1.59,2.37,2017-04-27,KELT-North
1343,KELT-14,b,KELT-14 b,Transit,0,1,1.7100566,6.4617116,0.0,78.3,0.0012253212,Mass,1.743,0.322,0,0,0,0,07h13m12.36s,108.30148500000001,-42d24m35.1s,-42.409744,266.0,251.93,11.0,V (Johnson),10.838,5720.0,1.24,1.52,2016-06-03,KELT-South
1345,KELT-16,b,KELT-16 b,Transit,0,1,0.9689951,4.39525408,0.0,84.4,0.0026243250000000003,Mass,1.415,1.2,0,0,0,0,20h57m04.44s,314.268494,+31d39m39.7s,31.661034,450.28,450.28,11.898,V (Johnson),11.796,6236.0,1.21,1.36,2017-02-09,KELT
1346,KELT-17,b,KELT-17 b,Transit,0,1,3.0801716,10.49571192,,84.87,0.001250133,Mass,1.525,0.46,0,0,0,0,08h22m28.21s,125.61752299999999,+13d44m07.1s,13.735319,210.0,227.96,9.286,V (Johnson),9.209,7454.0,1.64,1.65,2016-09-08,KELT
1347,KELT-18,b,KELT-18 b,Transit,0,1,2.8717518,9.783956,0.0,88.86,0.001126074,Mass,1.57,0.377,0,0,0,0,14h26m05.76s,216.524017,+59d26m39.4s,59.444275,311.0,324.38,10.117,V (Johnson),10.104,6670.0,1.52,1.91,2017-04-27,KELT-North
1348,KELT-19 A,b,KELT-19 A b,Transit,0,1,4.6117093,13.697538400000003,,85.41,0.0038840010000000006,Mass,1.91,0.744,1,0,0,0,07h26m02.28s,111.509499,+07d36m56.9s,7.615806,302.8,302.8,9.885,V (Johnson),9.863,7500.0,1.62,1.83,2018-01-11,KELT
1350,KELT-20,b,KELT-20 b,Transit,0,1,3.4741085,11.6547344,,86.12,0.0032274426000000003,Mass,1.7409999999999999,0.806,0,0,0,0,19h38m38.74s,294.661407,+31d13m09.2s,31.219225,139.7,136.96,7.58,V (Johnson),7.575,8720.0,1.76,1.56,2017-11-02,KELT-North
1351,KELT-21,b,KELT-21 b,Transit,0,1,3.6127647,11.23327168,0.0,86.46,0.0037313130000000004,Mass,1.5859999999999999,1.24,0,0,0,1,20h19m12.01s,304.800049,+32d34m51.7s,32.581039000000004,415.0,477.26,,,10.540999999999999,7598.0,1.46,1.64,2018-02-01,KELT-North
1352,KELT-23 A,b,KELT-23 A b,Transit,0,1,2.255251,7.10035664,0.0,85.37,0.0008951334,Mass,1.3230000000000002,0.503,0,0,0,0,15h28m35.1926s,232.146636,+66d21m31.544s,66.358762,125.42,126.72,10.253,V (Johnson),10.182,5899.0,0.94,1.0,2019-06-13,KELT-North
1353,KELT-24,b,KELT-24 b,Transit,0,1,5.5514926,14.985580080000002,0.077,89.17,0.004943274,Mass,1.272,3.13,0,0,0,0,10h47m38.35s,161.90979,+71d39m21.2s,71.655876,96.03,96.79,8.332,V (Johnson),8.238,6509.0,1.46,1.51,2019-09-12,KELT-North
1355,KELT-4 A,b,KELT-4 A b,Transit,0,1,2.9895932,9.28293144,0.0,83.16,0.0008607786000000001,Mass,1.699,0.228,0,0,0,0,10h28m15.01s,157.062546,+25d34m23.5s,25.573189000000003,210.0,219.41,9.98,V (Johnson),9.957,6206.0,1.2,1.6,2016-02-25,KELT
1357,KELT-6,c,KELT-6 c,Radial Velocity,0,2,1276.0,513.9264800000001,0.21,,0.0035404530000000003,Msini,,,0,0,0,0,13h03m55.65s,195.981868,+30d38m24.2s,30.640051,242.39,242.39,10.418,V (Johnson),10.193,6102.0,1.42,1.73,2015-09-03,Multiple Observatories
1360,KELT-9,b,KELT-9 b,Transit,0,1,1.4811235,7.44440784,0.0,86.79,0.002748384,Mass,1.891,0.53,0,0,0,0,20h31m26.35s,307.859802,+39d56m19.8s,39.938828,205.65,205.65,7.55,V (Johnson),7.577000000000001,10170.0,2.52,2.36,2017-06-05,KELT-North
1385,KOI-12,b,KOI-12 b,Transit,0,2,17.855182,33.114928,0.34,,0.0010497300000000002,Mass,1.23,,1,1,0,1,19h49m48.90s,297.453731,+41d00m39.6s,41.010991,403.99,403.99,11.353,Kepler-band,11.253,,1.5,1.4,2019-11-07,Kepler
1386,KOI-1257,b,KOI-1257 b,Transit,0,1,86.647661,82.142224,0.772,89.66,0.001383735,Mass,0.94,2.1,0,1,0,1,19h24m54.04s,291.22517999999997,+44d55m38.6s,44.927383,900.0,,14.867,V (Johnson),14.642000000000001,5520.0,0.99,1.13,2014-06-25,Kepler
1387,KOI-13,b,KOI-13 b,Transit,0,1,1.763588,7.829315120000001,0.00064,86.77,0.008855904,Mass,1.5119999999999998,3.6,1,1,0,1,19h07m53.09s,286.971199,+46d52m06.1s,46.868362,415.0,,9.958,Kepler-band,,7650.0,1.72,1.74,2015-10-15,Kepler
1390,KOI-1599,c,KOI-1599.01,Transit,0,2,20.4415,31.66991296,0.014,89.78,1.3808721e-05,Mass,0.17,,1,1,0,0,19h53m29.72s,298.373847,+40d37m06.3s,40.618421000000005,1168.99,1168.99,14.802,Kepler-band,14.854000000000001,,1.02,0.97,2019-05-23,Kepler
1391,KOI-1599,b,KOI-1599.02,Transit,0,2,13.6088,24.146588376,0.0114,88.6,2.7025776e-05,Mass,0.17,,1,1,0,0,19h53m29.72s,298.373847,+40d37m06.3s,40.618421000000005,1168.99,1168.99,14.802,Kepler-band,14.854000000000001,,1.02,0.97,2019-05-23,Kepler
1402,KOI-3680,b,KOI-3680 b,Transit,0,1,141.241671,114.82708800000002,0.496,89.89200000000001,0.001841799,Mass,0.99,2.46,0,1,0,0,19h33m07.58s,293.281566,+45d18m34.8s,45.309677,946.59,946.59,14.77,V (Johnson),14.503,5830.0,1.01,0.96,2018-12-06,Kepler
1403,KOI-55,b,KOI-55 b,Orbital Brightness Modulation,0,2,0.240104,1.290192,,65.0,1.3360200000000001e-06,Mass,0.068,,0,1,0,0,19h45m25.47s,296.35610499999996,+41d05m33.9s,41.092755,1180.0,1273.86,14.87,V (Johnson),14.905999999999999,27730.0,0.5,0.2,2014-05-14,Kepler
1404,KOI-55,c,KOI-55 c,Orbital Brightness Modulation,0,2,0.342887,1.6342432,,65.0,2.0040299999999998e-06,Mass,0.077,,0,1,0,0,19h45m25.47s,296.35610499999996,+41d05m33.9s,41.092755,1180.0,1273.86,14.87,V (Johnson),14.905999999999999,27730.0,0.5,0.2,2014-05-14,Kepler
1405,KOI-94,b,KOI-94 b,Transit,0,4,3.743208,11.00748808,0.25,89.3,3.14919e-05,Mass,0.153,10.1,0,1,0,1,19h49m19.93s,297.333057,+41d53m28.0s,41.891117,483.65,483.65,12.205,Kepler-band,12.187999999999999,6182.0,1.28,1.52,2014-05-14,Kepler
1406,KOI-94,c,KOI-94 c,Transit,0,4,10.423648,21.7827416,0.43,88.36,4.67607e-05,Mass,0.385,0.91,1,1,0,2,19h49m19.93s,297.333057,+41d53m28.0s,41.891117,483.65,483.65,12.205,Kepler-band,12.187999999999999,6182.0,1.28,1.52,2014-05-14,Kepler
1407,KOI-94,d,KOI-94 d,Transit,0,4,22.342989,36.2113888,0.022,89.87100000000001,0.00031873620000000003,Mass,1.005,0.363,1,1,0,2,19h49m19.93s,297.333057,+41d53m28.0s,41.891117,483.65,483.65,12.205,Kepler-band,12.187999999999999,6182.0,1.28,1.52,2014-05-14,Kepler
1408,KOI-94,e,KOI-94 e,Transit,0,4,54.32031,65.4987472,0.019,89.76,0.000104973,Mass,0.585,0.6,1,1,0,2,19h49m19.93s,297.333057,+41d53m28.0s,41.891117,483.65,483.65,12.205,Kepler-band,12.187999999999999,6182.0,1.28,1.52,2014-05-14,Kepler
1409,KPS-1,b,KPS-1 b,Transit,0,1,1.706291,5.7843608,0.0,83.2,0.0010401870000000001,Mass,1.03,1.31,0,0,0,0,11h00m40.18s,165.167404,+64d57m50.5s,64.96401999999999,264.69,264.69,13.033,V (Johnson),12.793,5165.0,0.89,0.91,2018-04-26,Acton Sky Portal Observatory
1410,Kapteyn,c,Kapteyn c,Radial Velocity,0,1,121.54,66.87495200000001,0.23,,2.09946e-05,Msini,,,0,0,0,0,05h11m40.58s,77.91909,-45d01m06.3s,-45.018414,3.93,3.93,8.845,V (Johnson),8.062000000000001,3550.0,0.28,0.29,2014-06-04,Multiple Observatories
1411,Kepler-10,b,Kepler-10 b,Transit,0,2,0.837491,3.6985504000000002,,85.1,1.383735e-05,Mass,0.132,8.0,0,1,0,2,19h02m43.05s,285.679394,+50d14m28.7s,50.241299,186.5,186.5,10.94,V (Johnson),10.919,5708.0,0.91,1.06,2015-10-15,Kepler
1426,Kepler-101,b,Kepler-101 b,Transit,0,2,3.4876812,10.1925168,0.086,85.82,0.000152688,Mass,0.51,1.45,0,1,0,1,18h53m01.32s,283.255489,+48d21m18.8s,48.355228000000004,953.44,953.44,13.8,V (Johnson),13.567,5667.0,1.17,1.56,2014-09-25,Kepler
1427,Kepler-101,c,Kepler-101 c,Transit,0,2,6.02976,14.708188800000002,0.0,84.6,9.543e-06,Mass,0.11199999999999999,10.5,0,1,0,1,18h53m01.32s,283.255489,+48d21m18.8s,48.355228000000004,953.44,953.44,13.8,V (Johnson),13.567,5667.0,1.17,1.56,2014-09-25,Kepler
1508,Kepler-107,b,Kepler-107 b,Transit,0,4,3.1800218,9.771054079999999,0.0,89.05,1.0535472000000001e-05,Mass,0.13699999999999998,5.3,0,1,0,1,19h48m06.78s,297.028248,+48d12m31.0s,48.208611,525.5,534.05,12.7,V (Johnson),12.463,5854.0,1.24,1.45,2019-07-11,Kepler
1509,Kepler-107,c,Kepler-107 c,Transit,0,4,4.901452,13.039540480000001,0.0,89.49,2.8190022e-05,Mass,0.142,12.65,0,1,0,1,19h48m06.78s,297.028248,+48d12m31.0s,48.208611,525.5,534.05,12.7,V (Johnson),12.463,5854.0,1.24,1.45,2019-07-11,Kepler
1510,Kepler-107,d,Kepler-107 d,Transit,0,4,7.95839,18.013230640000003,0.0,87.55,1.1413428000000001e-05,Mass,0.077,33.1,0,1,0,1,19h48m06.78s,297.028248,+48d12m31.0s,48.208611,525.5,534.05,12.7,V (Johnson),12.463,5854.0,1.24,1.45,2019-07-11,Kepler
1511,Kepler-107,e,Kepler-107 e,Transit,0,4,14.749143,27.177894480000003,0.0,89.67,2.5823358000000003e-05,Mass,0.259,2.0,0,1,0,1,19h48m06.78s,297.028248,+48d12m31.0s,48.208611,525.5,534.05,12.7,V (Johnson),12.463,5854.0,1.24,1.45,2019-07-11,Kepler
1549,Kepler-11,b,Kepler-11 b,Transit,0,6,10.3039,19.567912,0.045,89.64,5.7258e-06,Mass,0.161,1.72,1,1,0,1,19h48m27.63s,297.115123,+41d54m32.9s,41.909138,658.59,658.59,14.2,V (Johnson),13.706,5663.0,0.96,1.06,2014-05-14,Kepler
1550,Kepler-11,c,Kepler-11 c,Transit,0,6,13.0241,23.008424,0.026,89.59,8.5887e-06,Mass,0.256,0.66,1,1,0,1,19h48m27.63s,297.115123,+41d54m32.9s,41.909138,658.59,658.59,14.2,V (Johnson),13.706,5663.0,0.96,1.06,2014-05-14,Kepler
1551,Kepler-11,d,Kepler-11 d,Transit,0,6,22.6845,33.32996,0.004,89.67,2.19489e-05,Mass,0.278,1.28,1,1,0,1,19h48m27.63s,297.115123,+41d54m32.9s,41.909138,658.59,658.59,14.2,V (Johnson),13.706,5663.0,0.96,1.06,2014-05-14,Kepler
1552,Kepler-11,e,Kepler-11 e,Transit,0,6,31.9996,41.93124,0.012,88.89,2.3857500000000003e-05,Mass,0.374,0.58,1,1,0,1,19h48m27.63s,297.115123,+41d54m32.9s,41.909138,658.59,658.59,14.2,V (Johnson),13.706,5663.0,0.96,1.06,2014-05-14,Kepler
1553,Kepler-11,f,Kepler-11 f,Transit,0,6,46.6888,53.758,0.013,89.47,5.7258e-06,Mass,0.222,0.69,1,1,0,1,19h48m27.63s,297.115123,+41d54m32.9s,41.909138,658.59,658.59,14.2,V (Johnson),13.706,5663.0,0.96,1.06,2014-05-14,Kepler
1554,Kepler-11,g,Kepler-11 g,Transit,0,6,118.3807,100.20491200000001,0.15,89.87,7.53897e-05,Mass,0.297,4.0,1,1,0,1,19h48m27.63s,297.115123,+41d54m32.9s,41.909138,658.59,658.59,14.2,V (Johnson),13.706,5663.0,0.96,1.06,2014-05-14,Kepler
1643,Kepler-117,b,Kepler-117 b,Transit,0,2,18.7959228,31.072124,0.0493,88.74,8.970420000000001e-05,Mass,0.7190000000000001,0.3,1,1,0,1,19h15m10.33s,288.793037,+48d02m24.8s,48.040234000000005,1430.0,1519.45,14.274000000000001,Kepler-band,14.247,6150.0,1.13,1.61,2014-11-19,Kepler
1644,Kepler-117,c,Kepler-117 c,Transit,0,2,50.790391,60.2949728,0.0323,89.64,0.001755912,Mass,1.101,1.74,1,1,0,1,19h15m10.33s,288.793037,+48d02m24.8s,48.040234000000005,1430.0,1519.45,14.274000000000001,Kepler-band,14.247,6150.0,1.13,1.61,2014-11-19,Kepler
1679,Kepler-12,b,Kepler-12 b,Transit,0,1,4.4379629,11.891269600000001,,88.796,0.0004122576,Mass,1.754,0.11,0,1,0,1,19h04m58.42s,286.243425,+50d02m25.4s,50.040382,904.4,904.4,13.8,V (Johnson),13.36,5947.0,1.17,1.48,2015-10-15,Kepler
2070,Kepler-15,b,Kepler-15 b,Transit,0,1,4.942782,12.28692848,0.06,87.44,0.0006298380000000001,Mass,0.96,0.93,0,1,0,1,19h44m48.14s,296.200595,+49d08m24.4s,49.140125,755.38,755.38,13.758,Kepler-band,13.714,5515.0,1.02,0.99,2014-05-14,Kepler
2202,Kepler-16,b,Kepler-16 b,Transit,0,1,228.776,151.5545536,0.0069,90.03200000000001,0.00031778190000000003,Mass,0.754,0.964,1,1,0,0,19h16m18.17s,289.07571,+51d45m26.8s,51.757439,75.25,75.25,11.762,Kepler-band,11.747,4450.0,0.69,0.65,2014-05-14,Kepler
2263,Kepler-1647,b,Kepler-1647 b,Transit,0,1,1107.5923,584.994556,0.0581,90.09700000000001,0.001450230624,Mass,1.0590000000000002,,0,1,0,0,19h52m36.02s,298.150086,+40d39m22.2s,40.656175,1256.0,1256.0,13.545,Kepler-band,13.579,6210.0,1.22,1.79,2016-05-19,Kepler
2272,Kepler-1654,b,Kepler-1654 b,Transit,0,1,1047.8356,435.654832,0.26,89.98200000000001,0.00047715,Mass,0.8190000000000001,1.2,0,1,0,0,18h48m44.59s,282.185812,+44d26m04.1s,44.434486,577.6,577.6,13.424000000000001,Kepler-band,13.405999999999999,5597.0,1.01,1.18,2018-03-08,Kepler
2273,Kepler-1655,b,Kepler-1655 b,Transit,0,1,11.8728787,22.148296,,87.62,1.5011139000000001e-05,Mass,0.19699999999999998,2.5,0,1,0,0,19h06m45.47s,286.689452,+39d12m42.9s,39.211929,214.58,214.58,11.072000000000001,Kepler-band,11.014000000000001,6148.0,1.03,1.03,2018-04-05,Kepler
2274,Kepler-1656,b,Kepler-1656 b,Transit,0,1,31.578659,42.361304000000004,0.836,89.31,0.000145922013,Mass,0.44799999999999995,2.13,0,1,0,0,18h57m53.32s,284.472168,+39d54m42.6s,39.911823999999996,186.88,186.88,11.64,V (Johnson),11.062000000000001,5731.0,1.03,1.1,2018-10-04,Kepler
2275,Kepler-1658,b,Kepler-1658 b,Transit,0,1,3.84937278,11.6977408,0.0628,76.52,0.005611284,Mass,1.07,6.36,0,1,0,0,19h37m25.57s,294.356546,+38d56m50.6s,38.947376,806.07,806.07,11.432,Kepler-band,11.42,6216.0,1.45,2.89,2019-03-14,Kepler
2279,Kepler-1661,b,Kepler-1661 b,Transit,0,1,175.06,136.11525600000002,0.057,89.46,5.1045507e-05,Mass,0.345,1.6,0,1,0,2,19h00m40.11s,285.16712,+41d58m01.5s,41.967079,415.52,415.52,14.216,Kepler-band,14.193,5100.0,0.84,0.76,2020-02-27,Kepler
2291,Kepler-17,b,Kepler-17 b,Transit,0,1,1.4857108,5.571479120000001,0.011,87.2,0.0023380350000000005,Mass,1.31,1.35,1,1,0,1,19h53m34.87s,298.39527400000003,+47d48m54.0s,47.815006,800.0,735.91,14.140999999999998,Kepler-band,14.130999999999998,5781.0,1.16,1.05,2014-05-14,Kepler
2319,Kepler-18,b,Kepler-18 b,Transit,0,3,3.504725,9.6119304,0.0,84.92,2.09946e-05,Mass,0.17800000000000002,4.9,1,1,0,1,19h52m19.07s,298.07943900000004,+44d44m46.8s,44.746321,438.51,438.51,13.549000000000001,Kepler-band,13.539000000000001,5345.0,0.97,1.11,2014-05-14,Kepler
2320,Kepler-18,c,Kepler-18 c,Transit,0,3,7.64159,16.1704064,0.0,87.68,5.15322e-05,Mass,0.49,0.59,1,1,0,1,19h52m19.07s,298.07943900000004,+44d44m46.8s,44.746321,438.51,438.51,13.549000000000001,Kepler-band,13.539000000000001,5345.0,0.97,1.11,2019-03-05,Kepler
2321,Kepler-18,d,Kepler-18 d,Transit,0,3,14.85888,25.2017504,0.0,88.07,4.96236e-05,Mass,0.623,0.27,1,1,0,1,19h52m19.07s,298.07943900000004,+44d44m46.8s,44.746321,438.51,438.51,13.549000000000001,Kepler-band,13.539000000000001,5345.0,0.97,1.11,2014-05-14,Kepler
2375,Kepler-20,b,Kepler-20 b,Transit,0,6,3.69611525,9.955981600000001,0.03,87.355,2.9125236e-05,Mass,0.16699999999999998,8.2,0,1,0,2,19h10m47.52s,287.698004,+42d20m19.4s,42.338726,284.88,284.88,12.51,V (Johnson),12.453,5495.0,0.95,0.96,2017-03-30,Kepler
2376,Kepler-20,c,Kepler-20 c,Transit,0,6,10.85409089,20.4065368,0.16,89.815,3.8286516e-05,Mass,0.272,2.5,0,1,0,2,19h10m47.52s,287.698004,+42d20m19.4s,42.338726,284.88,284.88,12.51,V (Johnson),12.453,5495.0,0.95,0.96,2017-03-30,Kepler
2377,Kepler-20,d,Kepler-20 d,Transit,0,6,77.61130017,75.3902192,,89.708,3.0232224e-05,Mass,0.245,2.7,0,1,0,2,19h10m47.52s,287.698004,+42d20m19.4s,42.338726,284.88,284.88,12.51,V (Johnson),12.453,5495.0,0.95,0.96,2017-03-30,Kepler
2380,Kepler-20,g,Kepler-20 g,Radial Velocity,0,6,34.94,44.189076,0.15,,5.993004e-05,Msini,,,0,1,0,1,19h10m47.52s,287.698004,+42d20m19.4s,42.338726,284.88,284.88,12.51,V (Johnson),12.453,5495.0,0.95,0.96,2017-03-30,Multiple Observatories
2406,Kepler-21,b,Kepler-21 b,Transit,0,1,2.78578,9.185521944000001,0.02,83.2,1.5249714000000002e-05,Mass,0.146,6.4,0,1,0,2,19h09m26.84s,287.36181600000003,+38d42m50.5s,38.714016,108.86,108.86,8.25,V (Johnson),8.128,6305.0,1.41,1.9,2016-10-06,Kepler
2432,Kepler-22,b,Kepler-22 b,Transit,0,1,289.8623,182.562168,0.0,89.764,0.00010783590000000001,Mass,0.212,14.7,0,1,0,1,19h16m52.20s,289.217484,+47d53m04.1s,47.884464,190.0,195.74,11.664000000000001,Kepler-band,11.644,5518.0,0.97,0.98,2014-05-14,Kepler
2581,Kepler-27,b,Kepler-27 b,Transit,0,2,15.3348,25.373776,,,0.008693673,Mass,0.35700000000000004,,1,1,0,1,19h28m56.82s,292.236769,+41d05m09.2s,41.085876,1075.1,1075.1,15.855,Kepler-band,15.815999999999999,5400.0,0.65,0.59,2014-05-14,Kepler
2582,Kepler-27,c,Kepler-27 c,Transit,0,2,31.3309,41.071112,,,0.013169340000000002,Mass,0.43700000000000006,,1,1,0,1,19h28m56.82s,292.236769,+41d05m09.2s,41.085876,1075.1,1075.1,15.855,Kepler-band,15.815999999999999,5400.0,0.65,0.59,2014-05-14,Kepler
2608,Kepler-28,b,Kepler-28 b,Transit,0,2,5.9123,13.331984,,,0.001440993,Mass,0.321,,1,1,0,1,19h28m32.89s,292.137029,+42d25m45.9s,42.42942,443.92,443.92,15.036,Kepler-band,15.026,4590.0,0.75,0.7,2014-05-14,Kepler
2609,Kepler-28,c,Kepler-28 c,Transit,0,2,8.9858,17.417592000000003,,,0.001297848,Mass,0.303,,1,1,0,1,19h28m32.89s,292.137029,+42d25m45.9s,42.42942,443.92,443.92,15.036,Kepler-band,15.026,4590.0,0.75,0.7,2014-05-14,Kepler
2633,Kepler-289,b,Kepler-289 b,Transit,0,3,34.545,45.15672,,89.59,2.19489e-05,Mass,0.192,4.1,1,1,0,1,19h49m51.68s,297.465344,+42d52m58.3s,42.88285,700.0,718.95,13.956,Kepler-band,13.963,5990.0,1.08,1.0,2014-11-19,Kepler
2634,Kepler-289,c,Kepler-289 c,Transit,0,3,125.8518,109.66632000000001,,89.794,0.000400806,Mass,1.034,0.47,1,1,0,2,19h49m51.68s,297.465344,+42d52m58.3s,42.88285,700.0,718.95,13.956,Kepler-band,13.963,5990.0,1.08,1.0,2014-11-19,Kepler
2635,Kepler-289,d,Kepler-289 d,Transit,0,3,66.0634,70.96056,,89.73,1.24059e-05,Mass,0.239,1.2,1,1,0,1,19h49m51.68s,297.465344,+42d52m58.3s,42.88285,700.0,718.95,13.956,Kepler-band,13.963,5990.0,1.08,1.0,2014-11-19,Kepler
2668,Kepler-30,b,Kepler-30 b,Transit,0,3,29.33434,38.70576,0.042,90.179,3.43548e-05,Mass,0.348,1.02,1,1,0,0,19h01m08.07s,285.283636,+38d56m50.2s,38.947281,938.33,938.33,15.402999999999999,Kepler-band,15.376,5498.0,0.99,0.95,2014-05-14,Kepler
2669,Kepler-30,c,Kepler-30 c,Transit,0,3,60.323105,64.5096,0.0111,90.323,0.001918143,Mass,1.097,1.88,1,1,0,1,19h01m08.07s,285.283636,+38d56m50.2s,38.947281,938.33,938.33,15.402999999999999,Kepler-band,15.376,5498.0,0.99,0.95,2014-05-14,Kepler
2670,Kepler-30,d,Kepler-30 d,Transit,0,3,143.34394,107.516,0.022,89.84100000000001,6.96639e-05,Mass,0.785,0.19,1,1,0,1,19h01m08.07s,285.283636,+38d56m50.2s,38.947281,938.33,938.33,15.402999999999999,Kepler-band,15.376,5498.0,0.99,0.95,2014-05-14,Kepler
